match_id,season,batting_team,bowling_team,target,won,avg_pressure,max_pressure,avg_win_prob,total_wickets,final_score
829749,2015,Royal Challengers Bengaluru,Rajasthan Royals,130,1,-3.555876852751442,0.566037735849056,0.92227775,1,134
829751,2015,Sunrisers Hyderabad,Mumbai Indians,157,0,4.6500224209884475,125.19327731092437,0.2807581,8,135
829753,2015,Punjab Kings,Chennai Super Kings,192,0,25.806667514988323,577.2100840336135,0.03800705,9,95
829757,2015,Royal Challengers Bengaluru,Delhi Capitals,95,1,-6.094000314038903,-3.0279503105590058,0.9945928,0,99
829759,2015,Punjab Kings,Sunrisers Hyderabad,150,0,6.545657254276302,119.49579831932773,0.056218814,9,129
829761,2015,Delhi Capitals,Kolkata Knight Riders,171,0,7.223075770199086,94.23529411764706,0.27339876,6,154
829765,2015,Kolkata Knight Riders,Chennai Super Kings,134,0,1.3701553867405587,29.54621848739496,0.33297098,9,128
829767,2015,Delhi Capitals,Punjab Kings,118,1,-3.255215445573445,-0.42947368421052623,0.9066278,1,119
829769,2015,Rajasthan Royals,Mumbai Indians,187,0,2.653101966540995,51.07563025210084,0.37881905,7,177
829771,2015,Royal Challengers Bengaluru,Kolkata Knight Riders,111,1,-8.025021627333567,-2.7222222222222223,0.9812072,3,115
829773,2015,Chennai Super Kings,Sunrisers Hyderabad,192,0,5.759362650986498,129.47899159663865,0.14272733,6,169
829775,2015,Punjab Kings,Mumbai Indians,172,0,7.163533884944197,136.53781512605042,0.3105,6,148
829777,2015,Delhi Capitals,Rajasthan Royals,189,0,8.16563878168584,99.3781512605042,0.061346322,7,171
829779,2015,Royal Challengers Bengaluru,Chennai Super Kings,148,0,3.8041275578411966,65.69491525423729,0.3145334,10,124
829781,2015,Sunrisers Hyderabad,Kolkata Knight Riders,167,0,10.961946878621902,203.34453781512605,0.05551964,9,132
829783,2015,Mumbai Indians,Delhi Capitals,152,1,2.495884641800409,5.103942652329749,0.49991018,5,153
829785,2015,Punjab Kings,Royal Challengers Bengaluru,226,0,9.307200953771103,15.350449293966625,0.00010088339,10,88
829787,2015,Rajasthan Royals,Sunrisers Hyderabad,201,0,6.755340637174796,38.26890756302521,0.020703431,7,193
829789,2015,Mumbai Indians,Chennai Super Kings,158,1,0.8427575592100083,7.333333333333333,0.8532236,4,159
829791,2015,Kolkata Knight Riders,Punjab Kings,183,1,0.34541054624679723,4.958333333333333,0.51698893,9,184
829793,2015,Delhi Capitals,Sunrisers Hyderabad,163,0,3.3218135962923716,28.084033613445378,0.38417688,4,157
829795,2015,Mumbai Indians,Royal Challengers Bengaluru,235,0,14.296746272449678,260.4201680672269,0.0007468198,7,190
829797,2015,Rajasthan Royals,Chennai Super Kings,157,0,6.269549274418107,76.78991596638656,0.18575305,9,143
829799,2015,Punjab Kings,Sunrisers Hyderabad,185,0,6.602486250438882,57.226890756302524,0.20427682,7,174
829801,2015,Delhi Capitals,Chennai Super Kings,119,1,-1.5700625148210638,1.833333333333333,0.6944828,4,120
829803,2015,Royal Challengers Bengaluru,Punjab Kings,106,0,-6.12525817818291,-2.8554996405463697,0.052099787,6,84
829805,2015,Kolkata Knight Riders,Mumbai Indians,171,0,1.7447008483158628,21.630252100840337,0.46226573,7,166
829807,2015,Royal Challengers Bengaluru,Sunrisers Hyderabad,135,0,-9.828509477320319,-8.431196772747647,0.3495964,4,83
829809,2015,Chennai Super Kings,Punjab Kings,130,1,-2.112961776464711,2.3999999999999995,0.8425807,3,134
829811,2015,Kolkata Knight Riders,Rajasthan Royals,199,0,3.333821370577657,50.470588235294116,0.2422479,9,189
829815,2015,Mumbai Indians,Sunrisers Hyderabad,113,1,-2.99378442595077,2.3888888888888893,0.99818987,1,114
829817,2015,Chennai Super Kings,Mumbai Indians,187,0,3.478418221243076,16.473684210526315,0.13902391,10,162
829819,2015,Rajasthan Royals,Royal Challengers Bengaluru,180,0,9.997191370097827,65.26315789473685,0.12649721,10,109
829821,2015,Chennai Super Kings,Royal Challengers Bengaluru,139,1,1.0479921514930004,3.533333333333333,0.7979231,7,140
829823,2015,Chennai Super Kings,Mumbai Indians,202,0,15.704577140636225,262.0840336134454,0.020697417,8,157
980901,2016,Rising Pune Supergiant,Mumbai Indians,121,1,-3.4548151646337186,1.099567099567099,0.85778093,1,126
980903,2016,Kolkata Knight Riders,Delhi Capitals,98,1,-4.328036163474951,-2.686979016958897,0.99552697,1,99
980905,2016,Gujarat Lions,Punjab Kings,161,1,-2.9820364191693973,3.257142857142857,0.8228014,5,162
980907,2016,Sunrisers Hyderabad,Royal Challengers Bengaluru,227,0,12.589574215589728,266.87394957983196,0.0010900232,6,181
980909,2016,Mumbai Indians,Kolkata Knight Riders,187,1,0.15426706479925306,2.7719298245614032,0.6098536,4,188
980911,2016,Gujarat Lions,Rising Pune Supergiant,163,0,-2.9475801051373964,2.4112149532710294,0.63342166,3,164
980913,2016,Delhi Capitals,Punjab Kings,111,1,-1.0349458513054055,3.4564007421150285,0.9971601,2,113
980915,2016,Kolkata Knight Riders,Sunrisers Hyderabad,142,1,-0.4814585939225707,2.267045454545455,0.93814826,2,146
980917,2016,Gujarat Lions,Mumbai Indians,143,1,0.47490144769535975,3.4655172413793096,0.6992174,7,143
980919,2016,Punjab Kings,Rising Pune Supergiant,152,1,-0.24346079596257983,2.039999999999999,0.6107206,4,153
980921,2016,Delhi Capitals,Royal Challengers Bengaluru,191,1,-0.6175469133699542,2.791666666666666,0.67879784,3,192
980923,2016,Sunrisers Hyderabad,Mumbai Indians,142,1,0.3317618685736969,3.04,0.88632065,3,145
980925,2016,Kolkata Knight Riders,Punjab Kings,138,0,-4.76954000209994,-1.2222222222222223,0.56428784,4,141
980927,2016,Mumbai Indians,Royal Challengers Bengaluru,170,1,0.4042887400647936,6.202170188463734,0.4664698,4,171
980929,2016,Sunrisers Hyderabad,Gujarat Lions,135,1,-5.502709969457656,-3.236060448150079,0.9464515,0,137
980931,2016,Rising Pune Supergiant,Royal Challengers Bengaluru,185,0,6.514971058118674,75.3781512605042,0.1806552,9,171
980933,2016,Mumbai Indians,Delhi Capitals,164,0,2.968426469737104,58.285714285714285,0.36606902,7,153
980935,2016,Sunrisers Hyderabad,Punjab Kings,143,1,-4.2703395392274155,1.2777777777777777,0.96379566,5,146
980937,2016,Gujarat Lions,Royal Challengers Bengaluru,180,1,-1.296523686361591,1.666666666666666,0.83085495,4,182
980939,2016,Kolkata Knight Riders,Rising Pune Supergiant,160,1,-0.4941463639737361,3.8095238095238093,0.6539813,8,162
980941,2016,Punjab Kings,Mumbai Indians,189,0,10.073917163268188,147.78151260504202,0.06009988,7,163
980943,2016,Rising Pune Supergiant,Sunrisers Hyderabad,118,0,-2.317592328701568,4.028756290438533,0.4481087,3,94
980945,2016,Delhi Capitals,Gujarat Lions,172,0,5.549511107176064,9.478991596638656,0.20917691,5,169
980947,2016,Mumbai Indians,Kolkata Knight Riders,174,1,-0.6268409074933607,2.628571428571428,0.5850737,4,178
980949,2016,Gujarat Lions,Rising Pune Supergiant,195,1,-1.6011739938692813,5.833333333333334,0.8789769,7,193
980951,2016,Kolkata Knight Riders,Delhi Capitals,186,0,3.5078604200603865,11.732142857142858,0.071414314,10,159
980953,2016,Royal Challengers Bengaluru,Sunrisers Hyderabad,194,0,5.020561680753533,80.97478991596638,0.18631521,5,179
980955,2016,Gujarat Lions,Punjab Kings,154,0,8.202516016991497,143.49579831932772,0.2027471,9,129
980957,2016,Mumbai Indians,Rising Pune Supergiant,159,1,0.06784613260764377,4.774982027318477,0.7632448,2,161
980959,2016,Kolkata Knight Riders,Royal Challengers Bengaluru,185,1,2.8720628714660803,6.599999999999999,0.43672985,5,189
980961,2016,Delhi Capitals,Gujarat Lions,149,1,-3.4809541021724972,-1.8953722334004022,0.9837734,2,150
980963,2016,Punjab Kings,Kolkata Knight Riders,164,0,3.843648422795975,40.134453781512605,0.23869698,9,156
980965,2016,Rising Pune Supergiant,Delhi Capitals,162,1,1.0488776479095177,4.954882924043403,0.7560653,3,166
980967,2016,Sunrisers Hyderabad,Gujarat Lions,126,1,-0.04420300798384028,1.7522588166715245,0.5663226,5,129
980969,2016,Royal Challengers Bengaluru,Rising Pune Supergiant,191,1,2.5884764287542783,7.594580510682648,0.64609915,3,195
980971,2016,Delhi Capitals,Punjab Kings,181,0,3.7375150121870795,69.52941176470588,0.5024345,5,168
980973,2016,Mumbai Indians,Sunrisers Hyderabad,177,0,7.553170084547622,18.709956709956707,0.03716029,10,92
980975,2016,Gujarat Lions,Kolkata Knight Riders,158,1,-2.2983860167493413,3.683680805176132,0.91615695,5,164
980977,2016,Punjab Kings,Royal Challengers Bengaluru,175,0,1.996744862908485,9.652173913043478,0.7182678,4,172
980979,2016,Rising Pune Supergiant,Sunrisers Hyderabad,137,0,4.179141852701728,17.294117647058822,0.23433815,7,133
980981,2016,Mumbai Indians,Royal Challengers Bengaluru,151,1,2.530811222821178,6.166666666666666,0.7368724,4,153
980983,2016,Delhi Capitals,Sunrisers Hyderabad,146,1,-1.2196071990801196,1.9568733153638815,0.84615684,3,150
980985,2016,Punjab Kings,Mumbai Indians,124,1,-0.652526234493966,4.344945745288406,0.9433081,3,127
980987,2016,Gujarat Lions,Royal Challengers Bengaluru,248,0,21.226271956909105,102.42857142857143,5.9507965e-05,10,104
980989,2016,Kolkata Knight Riders,Rising Pune Supergiant,103,0,-10.034282982986936,-6.5,0.026463496,2,66
980991,2016,Sunrisers Hyderabad,Punjab Kings,179,1,1.0810992873052971,4.372549019607842,0.8257809,3,180
980993,2016,Delhi Capitals,Mumbai Indians,206,0,11.330299337518932,89.42608695652174,0.01591171,10,126
980995,2016,Royal Challengers Bengaluru,Kolkata Knight Riders,183,1,-0.3345860332924598,2.497483824586629,0.7285198,1,186
980997,2016,Rising Pune Supergiant,Delhi Capitals,121,0,-1.5231771522832342,0.05555555555555536,0.43074164,1,76
980999,2016,Punjab Kings,Royal Challengers Bengaluru,211,0,2.022175317033686,6.595238095238095,0.013245737,9,120
981001,2016,Gujarat Lions,Kolkata Knight Riders,124,1,-5.836570290640103,-3.139134966128192,0.9370409,4,125
981003,2016,Delhi Capitals,Sunrisers Hyderabad,158,1,2.423031861694152,7.220338983050848,0.85879195,4,157
981005,2016,Rising Pune Supergiant,Punjab Kings,172,1,5.710481797766111,57.88235294117647,0.38866273,6,161
981007,2016,Gujarat Lions,Mumbai Indians,172,1,-3.3724352358088203,6.222222222222221,0.813583,4,173
981009,2016,Sunrisers Hyderabad,Kolkata Knight Riders,171,0,6.197488992749654,130.53781512605042,0.35907054,8,148
981011,2016,Royal Challengers Bengaluru,Delhi Capitals,138,0,-1.8491725975545856,1.7699443413729128,0.6975506,4,139
981013,2016,Royal Challengers Bengaluru,Gujarat Lions,158,1,1.2768269724500914,4.425,0.7938173,6,159
981015,2016,Kolkata Knight Riders,Sunrisers Hyderabad,162,0,5.39387098661039,124.94117647058823,0.33392844,8,140
981017,2016,Sunrisers Hyderabad,Gujarat Lions,162,1,1.9300839211932799,5.870619946091644,0.3885106,6,163
981019,2016,Royal Challengers Bengaluru,Sunrisers Hyderabad,208,0,1.8977434952175976,62.11764705882353,0.12457378,7,196
1082591,2017,Royal Challengers Bengaluru,Sunrisers Hyderabad,207,0,6.290366232632962,96.2542372881356,0.029659908,10,172
1082592,2017,Rising Pune Supergiant,Mumbai Indians,184,1,-0.050871869883053804,9.025641025641026,0.630738,3,187
1082593,2017,Kolkata Knight Riders,Gujarat Lions,183,1,-5.632039698484314,-0.9444444444444446,0.87231696,0,184
1082594,2017,Punjab Kings,Rising Pune Supergiant,163,1,-1.04969500174105,2.041666666666667,0.5946165,4,164
1082595,2017,Delhi Capitals,Royal Challengers Bengaluru,157,0,2.6024743287767906,88.89075630252101,0.25718108,9,141
1082596,2017,Sunrisers Hyderabad,Gujarat Lions,135,1,-4.886996652775696,1.3888888888888893,0.9126303,1,140
1082597,2017,Mumbai Indians,Kolkata Knight Riders,178,1,2.569471813460506,9.634615384615383,0.6661928,6,180
1082598,2017,Punjab Kings,Royal Challengers Bengaluru,148,1,-4.398660560331487,0.6857142857142859,0.9497842,2,150
1082599,2017,Rising Pune Supergiant,Delhi Capitals,205,0,6.909605481577573,18.623935454952935,0.08894055,10,108
1082600,2017,Mumbai Indians,Sunrisers Hyderabad,158,1,-2.0589975809316,0.4772727272727266,0.884366,6,159
1082601,2017,Kolkata Knight Riders,Punjab Kings,170,1,-5.528759461701266,2.3450134770889486,0.8794844,2,171
1082602,2017,Mumbai Indians,Royal Challengers Bengaluru,142,1,3.6511127700143704,6.022263450834879,0.6474464,6,145
1082603,2017,Gujarat Lions,Rising Pune Supergiant,171,1,-2.2657962456424454,0.4499999999999993,0.7727726,3,172
1082604,2017,Sunrisers Hyderabad,Kolkata Knight Riders,172,0,7.04692421511309,100.23529411764706,0.32867345,6,154
1082605,2017,Punjab Kings,Delhi Capitals,188,0,14.733441494821983,299.0924369747899,0.029926548,8,137
1082606,2017,Mumbai Indians,Gujarat Lions,176,1,0.0018489601504449553,2.622573687994249,0.710432,4,177
1082607,2017,Royal Challengers Bengaluru,Rising Pune Supergiant,161,0,7.3411398138021635,155.2436974789916,0.30105522,9,134
1082608,2017,Kolkata Knight Riders,Delhi Capitals,168,1,-0.14568795977197027,5.743589743589743,0.54707813,6,169
1082609,2017,Punjab Kings,Sunrisers Hyderabad,159,0,2.835190593676848,22.235294117647058,0.2227616,9,154
1082610,2017,Gujarat Lions,Royal Challengers Bengaluru,213,0,6.590723157098198,116.31932773109244,0.008285063,7,192
1082611,2017,Delhi Capitals,Sunrisers Hyderabad,191,0,4.922856815606971,87.17647058823529,0.2755296,5,175
1082612,2017,Mumbai Indians,Punjab Kings,198,1,-5.544266986613341,0.020559680182753226,0.9483067,2,199
1082613,2017,Gujarat Lions,Kolkata Knight Riders,187,1,-2.7512652080151816,-0.05006418485237596,0.7172852,6,188
1082614,2017,Delhi Capitals,Mumbai Indians,142,0,6.078936378700901,83.59663865546219,0.1562057,7,127
1082615,2017,Rising Pune Supergiant,Sunrisers Hyderabad,176,1,3.288056369253273,8.304325169359043,0.715457,4,175
1082616,2017,Gujarat Lions,Punjab Kings,188,0,7.741313534867946,147.83193277310923,0.12542494,7,162
1082617,2017,Royal Challengers Bengaluru,Kolkata Knight Riders,131,0,1.3982707480590906,3.3888888888888893,0.14796874,10,49
1082618,2017,Mumbai Indians,Rising Pune Supergiant,160,0,2.916034366042313,46.38655462184874,0.51633656,8,151
1082620,2017,Kolkata Knight Riders,Rising Pune Supergiant,182,1,-2.1870573439356686,3.795918367346939,0.72669894,3,184
1082621,2017,Gujarat Lions,Royal Challengers Bengaluru,134,1,-3.131819509086154,1.7774140752864156,0.7402158,3,135
1082622,2017,Kolkata Knight Riders,Delhi Capitals,160,1,-3.0906156997646717,1.559507523939808,0.83730674,3,161
1082623,2017,Punjab Kings,Sunrisers Hyderabad,207,0,7.413140003523507,146.87394957983193,0.027982986,8,181
1082624,2017,Royal Challengers Bengaluru,Rising Pune Supergiant,157,0,17.332768310054757,385.3613445378151,0.09598575,9,92
1082625,2017,Mumbai Indians,Gujarat Lions,153,0,-1.896252830839414,2.473684210526316,0.651857,9,153
1082626,2017,Punjab Kings,Delhi Capitals,67,1,-5.631445869254987,-2.388888888888889,0.9971721,0,68
1082627,2017,Kolkata Knight Riders,Sunrisers Hyderabad,209,0,13.860610707537337,279.88235294117646,0.004206989,6,161
1082628,2017,Mumbai Indians,Royal Challengers Bengaluru,162,1,0.37059462282425804,3.7777777777777777,0.5516035,6,161
1082629,2017,Rising Pune Supergiant,Gujarat Lions,161,1,2.278512384160022,5.576470588235294,0.4238103,5,167
1082630,2017,Delhi Capitals,Sunrisers Hyderabad,185,1,-0.9164966690195179,2.0920201294033074,0.64313895,4,189
1082631,2017,Rising Pune Supergiant,Kolkata Knight Riders,155,1,-4.3729963697728165,2.9978432782171103,0.9556026,6,158
1082632,2017,Delhi Capitals,Gujarat Lions,208,1,-3.408669420058333,3.2222222222222214,0.74933803,3,214
1082633,2017,Royal Challengers Bengaluru,Punjab Kings,138,0,1.219901083224636,12.736842105263158,0.25866124,10,119
1082634,2017,Sunrisers Hyderabad,Rising Pune Supergiant,148,0,2.4591372514168794,65.14285714285714,0.4569363,9,136
1082635,2017,Delhi Capitals,Mumbai Indians,212,0,9.482039954714697,18.223363286264444,0.00045490047,10,66
1082636,2017,Kolkata Knight Riders,Royal Challengers Bengaluru,158,0,-9.53115980407868,-1.4924514737598855,0.19266117,4,159
1082637,2017,Gujarat Lions,Punjab Kings,189,1,-0.9066827071978916,2.807339449541285,0.63342696,4,188
1082638,2017,Sunrisers Hyderabad,Mumbai Indians,138,1,-2.1948617214223374,2.1111111111111107,0.8157896,3,140
1082639,2017,Kolkata Knight Riders,Punjab Kings,167,0,2.637694570003113,76.28571428571429,0.30981356,6,153
1082640,2017,Delhi Capitals,Gujarat Lions,195,1,0.6054516080069058,3.9577384351798974,0.73770946,8,197
1082641,2017,Mumbai Indians,Punjab Kings,230,0,2.9396305925105373,36.80672268907563,0.0032402575,6,222
1082642,2017,Rising Pune Supergiant,Delhi Capitals,168,0,3.0975532063007143,58.08403361344538,0.38290828,6,157
1082643,2017,Sunrisers Hyderabad,Gujarat Lions,154,1,-1.388933476873923,1.9068100358422937,0.74496686,2,158
1082644,2017,Kolkata Knight Riders,Mumbai Indians,173,0,0.2703016394027884,51.78151260504202,0.26975414,8,163
1082645,2017,Rising Pune Supergiant,Punjab Kings,73,1,-4.735409520628767,-0.9444444444444446,0.9977995,1,78
1082646,2017,Delhi Capitals,Royal Challengers Bengaluru,161,0,3.4725950042844778,52.38655462184874,0.39333302,9,151
1082647,2017,Mumbai Indians,Rising Pune Supergiant,162,0,7.237654757980614,149.14285714285714,0.23185827,9,136
1082648,2017,Kolkata Knight Riders,Sunrisers Hyderabad,128,0,-3.934216180707736,-2.04,0.24461661,3,48
1082649,2017,Mumbai Indians,Kolkata Knight Riders,107,1,-3.2469294451000983,-0.75,0.9945024,4,111
1082650,2017,Rising Pune Supergiant,Mumbai Indians,129,0,1.9552382207049783,11.647058823529411,0.43682662,5,126
1136561,2018,Chennai Super Kings,Mumbai Indians,165,1,3.2249114836286257,10.384615384615383,0.6565705,9,169
1136562,2018,Punjab Kings,Delhi Capitals,166,1,-4.809404170043008,-1.6022727272727284,0.75490713,4,167
1136563,2018,Kolkata Knight Riders,Royal Challengers Bengaluru,176,1,-2.632819533415312,2.028555111364934,0.81093645,6,177
1136564,2018,Sunrisers Hyderabad,Rajasthan Royals,125,1,-4.88962056558614,1.3888888888888893,0.95075095,1,127
1136565,2018,Chennai Super Kings,Kolkata Knight Riders,202,1,1.0152899163520797,14.016806722689076,0.5791495,5,198
1136566,2018,Delhi Capitals,Rajasthan Royals,153,0,-1.4203454773220812,1.8857142857142861,0.45151037,4,60
1136567,2018,Sunrisers Hyderabad,Mumbai Indians,147,1,-2.3634194364980963,2.7894736842105265,0.9827928,9,146
1136568,2018,Royal Challengers Bengaluru,Punjab Kings,155,1,0.03913135916963812,3.200371057513914,0.80279243,6,159
1136569,2018,Delhi Capitals,Mumbai Indians,194,1,-0.6613935915779785,3.0625,0.6895112,3,194
1136570,2018,Sunrisers Hyderabad,Kolkata Knight Riders,138,1,-0.9561154530063432,1.6304529035843283,0.6944195,5,139
1136571,2018,Royal Challengers Bengaluru,Rajasthan Royals,217,0,7.019916391773509,104.01680672268907,0.03539125,6,198
1136572,2018,Chennai Super Kings,Punjab Kings,197,0,5.063738614193854,50.57142857142857,0.18485874,5,187
1136573,2018,Delhi Capitals,Kolkata Knight Riders,200,0,0.9119327466046412,4.0431266846361185,0.048307087,10,129
1136574,2018,Royal Challengers Bengaluru,Mumbai Indians,213,0,15.225928342979723,267.5798319327731,0.0056796228,8,167
1136575,2018,Kolkata Knight Riders,Rajasthan Royals,160,1,-0.6913663627716912,4.199999999999999,0.7519113,3,163
1136576,2018,Sunrisers Hyderabad,Punjab Kings,193,0,9.004644488117867,93.12605042016807,0.030409968,5,176
1136577,2018,Rajasthan Royals,Chennai Super Kings,204,0,8.036111898235903,35.0990990990991,0.013944249,10,140
1136578,2018,Punjab Kings,Kolkata Knight Riders,191,0,-3.7070561053327915,-0.8328840970350395,0.30650946,1,126
1136579,2018,Royal Challengers Bengaluru,Delhi Capitals,174,1,0.11864913409001394,5.098490294751977,0.6042315,4,176
1136580,2018,Sunrisers Hyderabad,Chennai Super Kings,182,0,6.2016966535400035,21.435897435897438,0.16346607,6,177
1136581,2018,Rajasthan Royals,Mumbai Indians,167,1,2.4402092775120665,9.787203450754852,0.34169105,7,168
1136582,2018,Delhi Capitals,Punjab Kings,143,0,1.436178626145135,17.135593220338983,0.48262113,7,139
1136583,2018,Mumbai Indians,Sunrisers Hyderabad,118,0,3.564868505458321,21.951959544879898,0.19165531,10,87
1136584,2018,Chennai Super Kings,Royal Challengers Bengaluru,205,1,4.056970271800754,20.256410256410255,0.88862497,5,207
1136585,2018,Punjab Kings,Sunrisers Hyderabad,132,0,1.4714491731820023,13.344827586206897,0.39818513,10,119
1136586,2018,Kolkata Knight Riders,Delhi Capitals,219,0,15.43723728276398,370.1344537815126,0.0014762001,9,156
1136587,2018,Mumbai Indians,Chennai Super Kings,169,1,1.188779277752061,5.394230769230768,0.55776787,2,170
1136588,2018,Rajasthan Royals,Sunrisers Hyderabad,151,0,3.3030776901659857,64.99159663865547,0.26575473,6,139
1136589,2018,Kolkata Knight Riders,Royal Challengers Bengaluru,175,1,-0.05688099751949331,3.0392156862745097,0.80358684,5,176
1136590,2018,Delhi Capitals,Chennai Super Kings,211,0,8.090611275562912,86.16806722689076,0.0062304055,5,195
1136591,2018,Mumbai Indians,Royal Challengers Bengaluru,167,0,5.5289128097344316,112.58823529411765,0.12307684,7,147
1136592,2018,Rajasthan Royals,Delhi Capitals,196,0,-4.445615588267649,-0.396836808051761,0.34662598,5,146
1136593,2018,Kolkata Knight Riders,Chennai Super Kings,177,1,-1.0901221260123841,1.7238542890716797,0.6433678,4,180
1136594,2018,Mumbai Indians,Punjab Kings,174,1,2.6554398707793063,5.0625,0.7232004,4,176
1136595,2018,Chennai Super Kings,Royal Challengers Bengaluru,127,1,-0.3493612550340804,2.462976276060388,0.89880604,4,128
1136596,2018,Sunrisers Hyderabad,Delhi Capitals,163,1,1.3038501391823276,7.773913043478261,0.61225826,3,164
1136597,2018,Kolkata Knight Riders,Mumbai Indians,181,0,3.8126468263219198,75.5798319327731,0.32708907,6,167
1136598,2018,Punjab Kings,Rajasthan Royals,152,1,1.62767135031262,5.111111111111111,0.5105791,4,155
1136599,2018,Royal Challengers Bengaluru,Sunrisers Hyderabad,146,0,0.45745898340680224,22.89075630252101,0.56385154,5,141
1136600,2018,Punjab Kings,Rajasthan Royals,158,0,9.207787534403463,131.19327731092437,0.2192451,7,135
1136601,2018,Kolkata Knight Riders,Mumbai Indians,210,0,10.900799856360958,49.691409507923275,0.0017825167,10,108
1136602,2018,Sunrisers Hyderabad,Delhi Capitals,187,1,-0.8032134467950466,3.299999999999999,0.68316203,1,191
1136603,2018,Rajasthan Royals,Chennai Super Kings,176,1,0.21396469882972266,6.128950695322375,0.73165435,6,177
1136604,2018,Punjab Kings,Kolkata Knight Riders,245,0,9.69211105197986,175.21008403361344,0.0006437901,8,214
1136605,2018,Royal Challengers Bengaluru,Delhi Capitals,181,1,-1.3289207252084234,3.9989577905158953,0.62266964,5,187
1136606,2018,Chennai Super Kings,Sunrisers Hyderabad,179,1,-1.7235190763518753,3.403846153846155,0.8895862,2,180
1136607,2018,Rajasthan Royals,Mumbai Indians,168,1,-0.544294324291701,1.5749999999999993,0.6361536,3,171
1136608,2018,Royal Challengers Bengaluru,Punjab Kings,88,1,-8.835354091016352,-6.222222222222222,0.983566,0,92
1136609,2018,Kolkata Knight Riders,Rajasthan Royals,142,1,-2.3421452191804515,-0.5158371040723972,0.9220255,4,145
1136610,2018,Punjab Kings,Mumbai Indians,186,0,2.7254772574953705,39.02521008403362,0.25834683,5,178
1136611,2018,Sunrisers Hyderabad,Royal Challengers Bengaluru,218,0,5.757603357057186,79.76470588235294,0.18392633,3,203
1136612,2018,Chennai Super Kings,Delhi Capitals,162,0,9.754709162688288,203.5966386554622,0.33430126,6,127
1136613,2018,Royal Challengers Bengaluru,Rajasthan Royals,164,0,3.07755792283772,38.06896551724138,0.26894277,10,134
1136614,2018,Kolkata Knight Riders,Sunrisers Hyderabad,172,1,-3.136778999123048,0.6771159874608159,0.8514932,5,173
1136615,2018,Mumbai Indians,Delhi Capitals,174,0,1.6791039086887682,13.64102564102564,0.2607862,10,163
1136616,2018,Chennai Super Kings,Punjab Kings,153,1,3.1253522445266593,6.214285714285714,0.54323226,5,159
1136617,2018,Chennai Super Kings,Sunrisers Hyderabad,139,0,3.2655497327391676,8.761850371216449,0.2393706,8,140
1136618,2018,Rajasthan Royals,Kolkata Knight Riders,169,0,6.13365624396854,166.94117647058823,0.39401117,4,140
1136619,2018,Kolkata Knight Riders,Sunrisers Hyderabad,174,0,1.3811326571152334,75.9327731092437,0.45485792,9,160
1136620,2018,Chennai Super Kings,Sunrisers Hyderabad,178,1,0.6190669335009366,8.105769230769232,0.80278057,2,181
1175356,2019,Chennai Super Kings,Royal Challengers Bengaluru,70,1,-1.1556805146098106,1.4249037227214374,0.99929065,3,71
1175357,2019,Kolkata Knight Riders,Sunrisers Hyderabad,181,1,3.998097705511162,9.745098039215685,0.45078707,4,183
1175358,2019,Mumbai Indians,Delhi Capitals,213,0,7.798541818284938,46.39655172413793,0.005274532,9,176
1175359,2019,Rajasthan Royals,Punjab Kings,184,0,2.6781074687385127,81.47899159663865,0.55014676,9,169
1175360,2019,Chennai Super Kings,Delhi Capitals,147,1,-3.2579656443850786,1.3191094619666046,0.989331,4,150
1175361,2019,Punjab Kings,Kolkata Knight Riders,218,0,10.91513728571744,158.42016806722688,0.10757148,4,190
1175362,2019,Royal Challengers Bengaluru,Mumbai Indians,187,0,2.2260174012777516,26.87394957983193,0.34729603,5,181
1175363,2019,Sunrisers Hyderabad,Rajasthan Royals,198,1,-2.81481207359136,0.9520394441954281,0.92212886,5,201
1175364,2019,Punjab Kings,Mumbai Indians,176,1,0.18322281677664076,5.333333333333334,0.82723016,2,177
1175365,2019,Delhi Capitals,Kolkata Knight Riders,185,0,0.08044745911843099,3.860094237042407,0.5294585,5,184
1175366,2019,Royal Challengers Bengaluru,Sunrisers Hyderabad,231,0,36.542475935166564,702.3025210084033,4.7788013e-05,10,113
1175367,2019,Rajasthan Royals,Chennai Super Kings,175,0,4.35266639738263,45.63025210084034,0.36600146,8,166
1175368,2019,Delhi Capitals,Punjab Kings,166,0,0.4164841187955449,13.137931034482758,0.37541032,10,152
1175369,2019,Rajasthan Royals,Royal Challengers Bengaluru,158,1,-1.8781767796701199,0.78857142857143,0.9220652,3,164
1175370,2019,Chennai Super Kings,Mumbai Indians,170,0,11.382702952880823,215.2941176470588,0.0529696,8,133
1175371,2019,Sunrisers Hyderabad,Delhi Capitals,129,1,-2.851960325947186,3.2777777777777777,0.8323084,5,131
1175372,2019,Kolkata Knight Riders,Royal Challengers Bengaluru,205,1,2.66572618598447,11.599999999999998,0.9458831,5,206
1178393,2019,Punjab Kings,Chennai Super Kings,160,0,6.601638047336406,125.04201680672269,0.35186893,5,138
1178394,2019,Sunrisers Hyderabad,Mumbai Indians,136,0,2.5503760443069945,11.7088948787062,0.33462864,10,96
1178395,2019,Delhi Capitals,Royal Challengers Bengaluru,149,1,-2.711562951807994,2.7222222222222223,0.90043104,6,152
1178396,2019,Kolkata Knight Riders,Rajasthan Royals,139,1,-6.8175019676591075,-3.9588719153936536,0.95465934,2,140
